customer_id,date_of_birth,borough,neighborhood,zip_code,name
12591.0,17-11-2004,QUEENS,SOUTHWEST QUEENS,11416,"Maier, Moritz"
12592.0,10-08-2011,STATEN ISLAND,PORT RICHMOND,10302,"Hofmann, Linus"
12593.0,25-09-2016,QUEENS,WEST QUEENS,11377,"Hoffmann, Lotta"
12594.0,10-07-2009,STATEN ISLAND,SOUTH SHORE,10306,"Paul, Marlene"
12595.0,22-01-2018,QUEENS,WEST QUEENS,11373,"Schäfer, Dominik"
12596.0,10-10-2013,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Heinrichs, Helene"
12597.0,12-11-2010,MANHATTAN,LOWER EAST SIDE,10009,"Wolf, Anna"
12598.0,25-01-2007,BROOKLYN,SOUTHERN BROOKLYN,11229,"Dietrich, Noah"
12600.0,17-06-2014,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Böhm, Collin"
12601.0,14-03-2011,MANHATTAN,CHELSEA AND CLINTON,10019,"Walter, Katharina"
12603.0,01-01-2000,QUEENS,NORTH QUEENS,11358,"Linke, Tobias"
12605.0,16-04-2007,QUEENS,WEST CENTRAL QUEENS,11385,"Peters, Sebastian"
12606.0,12-03-1998,QUEENS,SOUTHWEST QUEENS,11416,"Wagner, Melina"
12607.0,18-01-2016,QUEENS,SOUTHWEST QUEENS,11418,"Walter, Dennis"
12608.0,02-08-2016,QUEENS,SOUTHWEST QUEENS,11421,"Schreiber, Adrian"
12609.0,01-01-2000,BROOKLYN,GREENPOINT,11211,"Braun, Sofia"
12611.0,22-11-2010,BRONX,BRONX PARK AND FORDHAM,10458,"Brandt, Clara"
12612.0,27-12-2018,BRONX,CENTRAL BRONX,10460,"Simon, Nora"
12613.0,29-07-2018,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Sauer, Antonia"
12614.0,29-08-2004,BRONX,SOUTHEAST BRONX,10472,"Busch, Lina"
12615.0,14-10-2012,BROOKLYN,SOUTHWEST BROOKLYN,11228,"Ziegler, Mila"
12616.0,29-04-2009,MANHATTAN,CENTRAL HARLEM,10037,"Ziegler, Lotta"
12618.0,05-06-2008,MANHATTAN,UPPER EAST SIDE,10065,"Engel, Lotta"
12620.0,27-02-2017,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Frank, Nico"
12621.0,16-05-2005,QUEENS,NORTHEAST QUEENS,11364,"Weber, Aaron"
12622.0,30-07-2018,QUEENS,NORTH QUEENS,11356,"Hoffmann, Jonas"
12623.0,16-03-2011,QUEENS,WEST CENTRAL QUEENS,11374,"Fischer, Noah"
12624.0,16-03-2015,QUEENS,CENTRAL QUEENS,11367,"Koch, Finn"
12625.0,08-05-1976,QUEENS,CENTRAL QUEENS,11366,"Lehmann, Luis"
12626.0,08-09-2008,QUEENS,ROCKAWAYS,11697,"Schröder, Ole"
12630.0,11-02-2009,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Kuhnert, Sofia"
12631.0,22-03-2015,BROOKLYN,FLATBUSH,11226,"Baumann, Alexander"
12632.0,21-11-2007,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Seidel, Kilian"
12633.0,08-07-2014,MANHATTAN,CENTRAL HARLEM,10030,"Engel, Marlene"
12634.0,01-09-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Maier, Noah"
12636.0,01-01-2000,QUEENS,JAMAICA,11434,"Schröter, Tom"
12637.0,16-05-2005,MANHATTAN,UPPER WEST SIDE,10025,"Simon, Dominik"
12638.0,02-08-1999,QUEENS,JAMAICA,11412,"Krämer, Timo"
12639.0,15-07-2015,QUEENS,ROCKAWAYS,11694,"Michel, Carlotta"
12641.0,21-02-2007,QUEENS,SOUTHEAST QUEENS,11004,"Beck, Luna"
12642.0,01-01-2000,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Heinrichs, Nico"
12643.0,03-09-2005,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Scholten, Adrian"
12644.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11421,"Freitag, Luis"
12645.0,15-07-2006,BRONX,SOUTHEAST BRONX,10473,"Graf, Mats"
12646.0,30-09-2000,BRONX,SOUTHEAST BRONX,10472,"Schreiber, Paul"
12647.0,01-01-2000,BROOKLYN,BOROUGH PARK,11219,"Köhler, Anton"
12648.0,27-11-2004,BROOKLYN,NORTHWEST BROOKLYN,11201,"Walter, Tim"
12649.0,14-09-1993,BROOKLYN,EAST NEW YORK AND NEW LOTS,11207,"Vogel, Elisa"
12651.0,02-08-2009,QUEENS,WEST CENTRAL QUEENS,11379,"Vogel, Carlotta"
12652.0,01-04-2012,MANHATTAN,LOWER MANHATTAN,10038,"Dietrich, Anton"
12653.0,20-08-2013,MANHATTAN,UPPER EAST SIDE,10065,"Pohl, Jonas"
12654.0,01-01-2000,QUEENS,NORTH QUEENS,11356,"Berger, Philipp"
12655.0,01-01-1999,QUEENS,NORTHEAST QUEENS,11361,"Kuhn, Nora"
12656.0,10-04-2004,QUEENS,SOUTHWEST QUEENS,11419,"Stark, Luisa"
12658.0,18-03-2001,BRONX,HIGH BRIDGE AND MORRISANIA,10451,"Braun, Luis"
12659.0,01-09-2018,QUEENS,WEST QUEENS,11377,"Arnold, Dennis"
12660.0,17-10-2007,STATEN ISLAND,SOUTH SHORE,10306,"Kuhn, Lotta"
12661.0,11-11-2014,BRONX,BRONX PARK AND FORDHAM,10467,"Peters, Lea"
12662.0,01-01-2000,BROOKLYN,BOROUGH PARK,11204,"Wagner, Tom"
12664.0,16-05-2005,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Sauer, Nils"
12665.0,29-01-2015,BROOKLYN,SOUTHERN BROOKLYN,11235,"Peters, Adrian"
12667.0,22-11-2012,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Richter, Julius"
12668.0,16-11-2012,QUEENS,CENTRAL QUEENS,11366,"Kaiser, Peer"
12669.0,19-10-2004,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Lang, Lara"
12670.0,25-06-2015,QUEENS,WEST QUEENS,11369,"Groß, Mathilda"
12671.0,28-11-1994,QUEENS,SOUTHEAST QUEENS,11005,"Wagner, Johannes"
12672.0,10-04-2011,QUEENS,WEST QUEENS,11378,"Kuhnert, Marie"
12673.0,29-09-2015,STATEN ISLAND,SOUTH SHORE,10307,"Hahn, Nele"
12676.0,01-01-2000,MANHATTAN,CENTRAL HARLEM,10026,"Maier, Nora"
12677.0,23-06-2009,MANHATTAN,CHELSEA AND CLINTON,10001,"Schmitt, Theo"
12678.0,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10019,"Heinrich, Maxim"
12679.0,14-01-2002,MANHATTAN,UPPER EAST SIDE,10044,"Weiß, Alexander"
12680.0,20-12-2005,QUEENS,NORTHEAST QUEENS,11362,"Heinrich, Jakob"
12681.0,09-05-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10301,"Wagner, Antonia"
12682.0,14-06-2012,QUEENS,SOUTHEAST QUEENS,11413,"Scholz, Victoria"
12683.0,18-12-2004,QUEENS,SOUTHEAST QUEENS,11428,"Simon, Katharina"
12684.0,25-12-2014,STATEN ISLAND,MID-ISLAND,10314,"Lorenz, Clara"
12686.0,01-01-2000,QUEENS,CENTRAL QUEENS,11366,"Adam, Anna"
12687.0,21-04-2009,BROOKLYN,BOROUGH PARK,11219,"Fuchs, Mathilda"
12688.0,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11205,"Seidel, Hannes"
12689.0,06-05-2013,BROOKLYN,EAST NEW YORK AND NEW LOTS,11208,"Simon, Timo"
12690.0,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11201,"Brandt, Marie"
12692.0,16-05-2009,QUEENS,JAMAICA,11436,"Koch, Sebastian"
12693.0,02-08-2006,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Hoffmann, Nora"
12694.0,08-09-2015,MANHATTAN,UPPER WEST SIDE,10024,"Jäger, Samuel"
12695.0,08-04-2004,QUEENS,NORTHEAST QUEENS,11363,"Horn, Marie"
12697.0,13-09-2010,QUEENS,JAMAICA,11435,"Schröter, Dominik"
12698.0,06-04-1999,QUEENS,NORTH QUEENS,11358,"Wagner, Luis"
12699.0,01-01-2000,BROOKLYN,SUNSET PARK,11220,"Schwarz, Dominik"
12700.0,03-11-2011,QUEENS,WEST QUEENS,11370,"Koch, Sarah"
12702.0,28-02-1998,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Horn, Lennard"
12703.0,17-10-1999,BRONX,NORTHEAST BRONX,10469,"Berger, Finn"
12704.0,28-05-2013,MANHATTAN,CHELSEA AND CLINTON,10018,"Schmidt, Greta"
12705.0,16-04-2008,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Wolf, Antonia"
12706.0,06-08-2008,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10022,"Voelker, Erik"
12707.0,23-08-2006,BROOKLYN,NORTHWEST BROOKLYN,11215,"Hoffmann, Noah"
12708.0,11-06-2014,MANHATTAN,LOWER MANHATTAN,10007,"Bauer, Felix"
12709.0,01-01-2005,QUEENS,NORTHWEST QUEENS,11106,"Schneider, Jakob"
12710.0,19-08-2001,STATEN ISLAND,PORT RICHMOND,10302,"Jung, Lea"
12711.0,06-12-2018,STATEN ISLAND,SOUTH SHORE,10307,"Schröter, Luis"
12712.0,08-07-2007,BROOKLYN,BOROUGH PARK,11204,"Dietrich, Marie"
12714.0,13-06-2009,BROOKLYN,BOROUGH PARK,11219,"Horn, Lara"
12715.0,18-08-2001,BROOKLYN,FLATBUSH,11203,"Martens, Nora"
12716.0,01-01-2000,BROOKLYN,GREENPOINT,11222,"Müller, Maxim"
12717.0,21-12-2003,MANHATTAN,CENTRAL HARLEM,10037,"Werner, Paula"
12718.0,17-03-2018,MANHATTAN,CENTRAL HARLEM,10027,"Böhm, Katharina"
12719.0,15-06-2015,QUEENS,NORTHWEST QUEENS,11106,"Neumann, Jonathan"
12720.0,27-10-2004,QUEENS,JAMAICA,11423,"Hoffmann, Johannes"
12721.0,30-08-2016,QUEENS,SOUTHWEST QUEENS,11419,"Graf, Adrian"
12722.0,16-05-2009,QUEENS,SOUTHEAST QUEENS,11428,"Voelker, Dennis"
12723.0,13-12-2012,QUEENS,WEST QUEENS,11373,"Arnold, Nele"
12724.0,29-05-2010,BRONX,SOUTHEAST BRONX,10464,"Möller, Charlotte"
12725.0,16-05-2009,MANHATTAN,CENTRAL HARLEM,10037,"Braun, Sarah"
12726.0,01-01-2000,BRONX,BRONX PARK AND FORDHAM,10468,"Schwarz, Paula"
12727.0,12-07-2016,MANHATTAN,CHELSEA AND CLINTON,10036,"Kuhn, Hanna"
12728.0,01-06-2005,MANHATTAN,UPPER EAST SIDE,10028,"Kuhnert, Jakob"
12729.0,01-01-2000,QUEENS,NORTHWEST QUEENS,11101,"Schröter, Marlene"
12730.0,01-01-2000,QUEENS,JAMAICA,11436,"Heinrich, Elias"
12731.0,05-08-2012,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Otto, Dennis"
12732.0,16-05-2005,QUEENS,NORTHWEST QUEENS,11102,"Kuhnert, Emil"
12733.0,05-08-2015,BRONX,SOUTHEAST BRONX,10472,"Weiß, Jakob"
12734.0,05-02-2009,QUEENS,SOUTHWEST QUEENS,11416,"Otto, Elisa"
12735.0,25-11-2010,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Ziegler, Charlotte"
12736.0,20-01-1999,BROOKLYN,CENTRAL BROOKLYN,11233,"Stark, Noah"
12737.0,03-03-2010,BROOKLYN,BOROUGH PARK,11219,"Seidel, Mia"
12738.0,07-02-2004,QUEENS,SOUTHEAST QUEENS,11004,"Bauer, Antonia"
12739.0,10-04-2013,BROOKLYN,GREENPOINT,11222,"Hofmann, Mila"
12741.0,16-01-2017,MANHATTAN,CENTRAL HARLEM,10037,"Braun, Lisa"
12743.0,14-09-2004,STATEN ISLAND,SOUTH SHORE,10308,"Voelker, Marco"
12744.0,05-03-1975,QUEENS,NORTHWEST QUEENS,11104,"Schröder, Mia"
12745.0,09-12-2013,QUEENS,JAMAICA,11434,"Scholz, David"
12746.0,24-02-2010,MANHATTAN,CENTRAL HARLEM,10027,"Bauer, Clara"
12747.0,29-04-1998,QUEENS,SOUTHEAST QUEENS,11005,"Lange, Antonia"
12748.0,14-12-2005,BRONX,NORTHEAST BRONX,10475,"Engel, Luca"
12749.0,01-01-2000,BROOKLYN,FLATBUSH,11225,"Ziegler, Kilian"
12751.0,14-08-2005,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Busch, Henry"
12752.0,01-01-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Schröder, Finn"
12753.0,28-10-2009,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Beck, Julius"
12754.0,30-11-2003,MANHATTAN,UPPER EAST SIDE,10075,"Simon, Mia"
12756.0,24-11-2010,STATEN ISLAND,SOUTH SHORE,10306,"Schmidt, Helene"
12758.0,27-05-2003,BROOKLYN,CENTRAL BROOKLYN,11233,"Wirth, Julius"
12760.0,30-05-2013,BROOKLYN,CENTRAL BROOKLYN,11238,"Stephan, Ronja"
12761.0,29-03-2016,BROOKLYN,SUNSET PARK,11220,"Scholten, Alina"
12763.0,16-11-2002,QUEENS,ROCKAWAYS,11695,"Roth, Finn"
12766.0,14-06-2004,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Sauer, Lina"
12767.0,01-01-2000,QUEENS,NORTHWEST QUEENS,11105,"Klein, Marlene"
12768.0,06-08-2007,STATEN ISLAND,PORT RICHMOND,10303,"Bauer, Luis"
12769.0,19-02-2018,QUEENS,WEST QUEENS,11370,"Groß, Tom"
12770.0,04-03-2015,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Kopp, Simon"
12771.0,16-05-2005,BRONX,SOUTHEAST BRONX,10461,"Günther, Frieda"
12772.0,21-05-2009,QUEENS,SOUTHEAST QUEENS,11413,"Voigt, Johanna"
12773.0,16-05-2005,BROOKLYN,BOROUGH PARK,11230,"Groß, Nils"
12774.0,18-07-2007,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Huber, Katharina"
12775.0,01-01-2000,QUEENS,NORTH QUEENS,11354,"Möller, Aaron"
12776.0,01-01-2000,QUEENS,CENTRAL QUEENS,11365,"Martens, Philipp"
12777.0,01-12-2004,MANHATTAN,LOWER MANHATTAN,10007,"Meyer, Alexander"
12778.0,27-07-2005,QUEENS,SOUTHWEST QUEENS,11416,"Kuhnert, Felix"
12779.0,01-01-1999,STATEN ISLAND,PORT RICHMOND,10310,"Kühn, Clara"
12780.0,01-01-2000,STATEN ISLAND,MID-ISLAND,10314,"Kühn, Nico"
12781.0,18-10-2012,BROOKLYN,SOUTHWEST BROOKLYN,11228,"Schäfer, Paula"
12783.0,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Lehmann, Ole"
12784.0,21-07-1996,QUEENS,SOUTHEAST QUEENS,11004,"Seidel, Dennis"
12785.0,04-04-2006,QUEENS,JAMAICA,11412,"Richter, Nora"
12786.0,04-06-2009,QUEENS,ROCKAWAYS,11691,"Hoffmann, Lisa"
12787.0,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Schmid, Lisa"
12788.0,28-04-1979,QUEENS,NORTH QUEENS,11356,"Dietrich, Ben"
12789.0,11-06-2015,QUEENS,SOUTHEAST QUEENS,11005,"Sauer, Helene"
12792.0,25-10-1999,QUEENS,SOUTHEAST QUEENS,11428,"Bauer, Emilia"
12794.0,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Wolf, Helene"
12797.0,24-08-2010,BROOKLYN,BOROUGH PARK,11219,"Ziegler, Levi"
12800.0,25-06-2012,BROOKLYN,BOROUGH PARK,11218,"Müller, Collin"
12801.0,16-05-2009,MANHATTAN,CENTRAL HARLEM,10039,"Graf, Ben"
12802.0,25-12-2017,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Schäfer, Levi"
12803.0,26-05-2013,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Paul, David"
12804.0,31-03-1999,MANHATTAN,UPPER EAST SIDE,10075,"Arnold, Peer"
12805.0,26-04-2006,BROOKLYN,NORTHWEST BROOKLYN,11205,"Otto, Johanna"
12806.0,01-01-1999,QUEENS,NORTH QUEENS,11359,"Braun, Nele"
12807.0,01-01-1960,STATEN ISLAND,MID-ISLAND,10314,"Horn, David"
12808.0,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10011,"Keller, Clara"
12811.0,01-01-2000,QUEENS,JAMAICA,11434,"Klein, Charlotte"
12812.0,03-06-2012,QUEENS,SOUTHEAST QUEENS,11429,"Voigt, Erik"
12814.0,10-10-1996,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Jäger, Lara"
12815.0,04-02-2010,STATEN ISLAND,SOUTH SHORE,10312,"Langer, Paul"
12817.0,05-05-2010,BRONX,SOUTHEAST BRONX,10473,"Heinrichs, Dominik"
12818.0,04-02-2010,BRONX,SOUTHEAST BRONX,10472,"Kuhnert, Charlotte"
12819.0,01-01-2000,BRONX,SOUTHEAST BRONX,10465,"Koch, Lea"
12821.0,20-01-1997,MANHATTAN,LOWER EAST SIDE,10009,"Kaiser, Jakob"
12823.0,01-01-1999,QUEENS,SOUTHWEST QUEENS,11420,"Schmitt, Luis"
12824.0,30-04-2013,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Schneider, Kilian"
12825.0,18-10-2004,QUEENS,SOUTHEAST QUEENS,11411,"Weiß, Philipp"
12827.0,25-07-2006,QUEENS,WEST QUEENS,11373,"Becker, Pascal"
12828.0,19-05-2010,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Schröter, Sofia"
12829.0,27-11-2017,BROOKLYN,EAST NEW YORK AND NEW LOTS,11208,"Weber, Timo"
12830.0,13-05-2013,BROOKLYN,FLATBUSH,11226,"Becker, Lara"
12832.0,01-01-2000,QUEENS,NORTHWEST QUEENS,11103,"Schröder, Moritz"
12833.0,28-11-2011,QUEENS,ROCKAWAYS,11692,"Schröder, Antonia"
12834.0,01-01-2000,BROOKLYN,SUNSET PARK,11232,"Schmitt, Florian"
12835.0,16-05-2005,BRONX,SOUTHEAST BRONX,10464,"Maier, Sebastian"
12836.0,22-01-2012,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Lehmann, Tim"
12837.0,13-10-2004,MANHATTAN,UPPER EAST SIDE,10075,"Adam, Mia"
12838.0,22-04-2015,QUEENS,JAMAICA,11436,"Wirth, Carlotta"
12839.0,06-01-2003,MANHATTAN,UPPER WEST SIDE,10023,"Lange, Pauline"
12840.0,03-01-1994,MANHATTAN,UPPER EAST SIDE,10128,"Reuter, Lea"
12841.0,12-05-1993,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Koch, Clara"
12842.0,31-01-2017,QUEENS,SOUTHEAST QUEENS,11427,"Voigt, Marco"
12843.0,05-12-2012,QUEENS,SOUTHWEST QUEENS,11414,"Brandt, Victoria"
12844.0,16-05-2005,QUEENS,WEST QUEENS,11377,"Schulz, Hannes"
12846.0,25-06-1996,BROOKLYN,CENTRAL BROOKLYN,11216,"Weiß, Adrian"
12847.0,01-01-2000,BRONX,NORTHEAST BRONX,10469,"Lorenz, Jule"
12848.0,01-01-1999,BROOKLYN,CANARSIE AND FLATLANDS,11236,"Kopp, Sofia"
12849.0,null,MANHATTAN,CENTRAL HARLEM,10037,"Adam, Luisa"
12850.0,16-11-2003,BROOKLYN,NORTHWEST BROOKLYN,11217,"Berger, Emilia"
12851.0,06-10-2013,MANHATTAN,EAST HARLEM,10035,"Klein, Samuel"
12852.0,11-11-1998,BROOKLYN,SOUTHERN BROOKLYN,11229,"Ziegler, Alexander"
12853.0,13-09-2015,MANHATTAN,UPPER EAST SIDE,10065,"Kopp, Maximilian"
12854.0,09-09-2015,QUEENS,JAMAICA,11412,"Winkler, Lotta"
12855.0,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Krämer, Mathilda"
12857.0,12-06-2008,QUEENS,SOUTHEAST QUEENS,11428,"Schilling, Sofia"
12858.0,17-10-2014,BRONX,SOUTHEAST BRONX,10472,"Bauer, Nora"
12859.0,31-03-2004,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Hartmann, Oskar"
12860.0,01-01-1999,BRONX,CENTRAL BRONX,10460,"Lange, Nora"
12863.0,20-03-2002,BROOKLYN,FLATBUSH,11226,"Wirth, Lea"
12864.0,29-08-1999,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Beck, Philipp"
12865.0,11-09-2017,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Huber, Lotta"
12866.0,28-01-2002,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Meyer, Florian"
12867.0,07-04-1999,MANHATTAN,LOWER MANHATTAN,10006,"Busch, Maxim"
12868.0,01-01-1999,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Schwarz, Julius"
12870.0,01-01-2000,QUEENS,JAMAICA,11435,"Horn, Nele"
12871.0,02-09-2007,STATEN ISLAND,SOUTH SHORE,10307,"Kuhn, Marie"
12872.0,05-04-2018,STATEN ISLAND,PORT RICHMOND,10303,"Lorenz, Erik"
12873.0,17-07-2012,MANHATTAN,CENTRAL HARLEM,10039,"Michel, Emil"
12875.0,04-10-2007,BROOKLYN,NORTHWEST BROOKLYN,11231,"Klein, Sofia"
12876.0,01-01-2000,BROOKLYN,CENTRAL BROOKLYN,11216,"Walter, Linus"
12877.0,16-05-2006,BROOKLYN,SUNSET PARK,11232,"Sommer, Nils"
12878.0,01-01-2000,MANHATTAN,EAST HARLEM,10035,"Fischer, Paula"
12879.0,10-01-2012,MANHATTAN,EAST HARLEM,10029,"Bauer, Frieda"
12881.0,30-05-1973,QUEENS,JAMAICA,11432,"Freitag, Erik"
12883.0,10-11-2004,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10033,"Albrecht, Fabian"
12899.0,01-01-2000,QUEENS,JAMAICA,11435,"Schmid, Ruben"
12908.0,23-04-2006,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Pohl, Lina"
12910.0,17-06-2015,MANHATTAN,CHELSEA AND CLINTON,10019,"Roth, Ronja"
12911.0,12-12-2016,QUEENS,NORTHWEST QUEENS,11104,"Michel, Ben"
12912.0,28-02-2012,BRONX,BRONX PARK AND FORDHAM,10467,"Voigt, Mathilda"
12916.0,01-01-2000,BROOKLYN,BOROUGH PARK,11204,"Jung, Ben"
12918.0,20-05-1998,QUEENS,WEST QUEENS,11370,"Lorenz, Mila"
12920.0,03-05-2000,BROOKLYN,CENTRAL BROOKLYN,11238,"Schuster, Lina"
12921.0,06-05-2009,MANHATTAN,UPPER WEST SIDE,10025,"Krüger, Leni"
12930.0,11-09-2008,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Graf, Frieda"
12932.0,27-01-2011,QUEENS,NORTHWEST QUEENS,11104,"Voelker, Ben"
12934.0,28-11-2012,QUEENS,SOUTHWEST QUEENS,11414,"Busch, Anna"
12936.0,24-04-2018,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Schütz, Nele"
12937.0,01-01-2000,BRONX,SOUTHEAST BRONX,10461,"Seidel, Felix"
12938.0,01-01-2000,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Scholz, Nora"
12939.0,16-05-2005,MANHATTAN,CHELSEA AND CLINTON,10018,"Meyer, Lea"
12941.0,07-07-2004,MANHATTAN,UPPER EAST SIDE,10044,"Engel, Carlotta"
12942.0,11-01-2016,MANHATTAN,LOWER EAST SIDE,10009,"Heinrichs, Antonia"
12944.0,11-01-2009,QUEENS,ROCKAWAYS,11694,"Sauer, Philipp"
12948.0,11-04-2011,MANHATTAN,CHELSEA AND CLINTON,10001,"Lange, Linus"
12950.0,01-01-2000,QUEENS,NORTHEAST QUEENS,11363,"Roth, Pauline"
12951.0,16-05-2005,QUEENS,JAMAICA,11434,"Braun, Johannes"
12954.0,01-01-2000,STATEN ISLAND,PORT RICHMOND,10303,"Jäger, Pauline"
12958.0,14-12-2004,MANHATTAN,UPPER EAST SIDE,10028,"Dietrich, Luis"
12959.0,16-05-2005,QUEENS,JAMAICA,11423,"Barth, Ella"
12962.0,31-05-2004,QUEENS,JAMAICA,11433,"Günther, Alexander"
12963.0,05-08-1992,MANHATTAN,CHELSEA AND CLINTON,10020,"Stark, Lea"
12964.0,01-02-2010,QUEENS,SOUTHEAST QUEENS,11411,"Weber, Simon"
12965.0,12-01-2015,QUEENS,SOUTHEAST QUEENS,11004,"Brandt, Sarah"
12966.0,28-02-2010,QUEENS,SOUTHWEST QUEENS,11415,"Schwarz, Clara"
12967.0,15-05-2005,MANHATTAN,CHELSEA AND CLINTON,10036,"Berger, Collin"
12970.0,05-06-2007,BRONX,BRONX PARK AND FORDHAM,10458,"Beck, Hanna"
12971.0,04-04-2017,MANHATTAN,UPPER EAST SIDE,10065,"Sommer, Aaron"
12973.0,01-01-2000,QUEENS,SOUTHEAST QUEENS,11426,"Langer, Leon"
12974.0,01-01-2000,QUEENS,WEST QUEENS,11370,"Reuter, Hanna"
12977.0,16-05-2005,MANHATTAN,LOWER MANHATTAN,10006,"Pohl, Emil"
12978.0,22-04-2015,BROOKLYN,SUNSET PARK,11232,"Voigt, Helene"
12979.0,28-06-2004,QUEENS,NORTHWEST QUEENS,11103,"Graf, Johannes"
12980.0,22-05-2018,MANHATTAN,UPPER WEST SIDE,10025,"Peters, Charlotte"
12983.0,02-08-2009,MANHATTAN,CHELSEA AND CLINTON,10019,"Voigt, Maxim"
12984.0,16-05-2005,BRONX,SOUTHEAST BRONX,10462,"Schütz, Johanna"
12985.0,20-08-2006,MANHATTAN,EAST HARLEM,10035,"Klein, Antonia"
12988.0,21-10-2002,BROOKLYN,SOUTHERN BROOKLYN,11229,"Schröder, Alina"
12990.0,12-10-2014,MANHATTAN,UPPER EAST SIDE,10075,"Scholten, Vincent"
12993.0,23-09-2012,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11237,"Weber, Elisa"
12999.0,04-06-2006,QUEENS,SOUTHWEST QUEENS,11417,"Fischer, Emilia"
13001.0,01-01-2000,MANHATTAN,LOWER MANHATTAN,10006,"Weiß, Maximilian"
13003.0,11-09-2004,BRONX,HIGH BRIDGE AND MORRISANIA,10456,"Reuter, Pascal"
13004.0,15-11-2014,QUEENS,NORTHWEST QUEENS,11102,"Müller, Antonia"
13006.0,17-04-1990,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Schneider, Ruben"
13007.0,30-01-2013,STATEN ISLAND,SOUTH SHORE,10308,"Weiß, Paula"
13009.0,23-02-2017,STATEN ISLAND,SOUTH SHORE,10309,"Scholz, Dennis"
13010.0,23-05-2006,BRONX,HIGH BRIDGE AND MORRISANIA,10456,"Schilling, Philipp"
13011.0,06-04-1999,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Otto, Leni"
13012.0,22-11-2011,QUEENS,NORTHWEST QUEENS,11101,"Vogel, Alexander"
13013.0,01-01-2000,MANHATTAN,LOWER EAST SIDE,10003,"Günther, Pascal"
13015.0,01-01-2000,MANHATTAN,UPPER EAST SIDE,10065,"Keller, Lara"
13016.0,25-02-2016,MANHATTAN,UPPER WEST SIDE,10025,"Schröder, Tim"
13017.0,16-05-2005,QUEENS,NORTHEAST QUEENS,11363,"Wagner, Maxim"
13018.0,23-06-2010,QUEENS,SOUTHEAST QUEENS,11413,"Wagner, Emil"
13021.0,09-06-2009,QUEENS,ROCKAWAYS,11691,"Kuhnert, Peer"
